state,year,children,work,finc,ed
84,1992,1,1,15693.079116,11
84,1992,0,1,16509.878831,11
84,1992,0,0,5806.8282252,0
85,1992,4,0,5340.085531,9
85,1992,2,0,4255.5951532,10
85,1992,0,1,22879.543835,11
85,1992,2,1,12604.340699,11
85,1992,0,0,5886.9066287,11
85,1992,1,0,15786.885246,0
85,1992,1,1,13816.956522,11
85,1992,0,0,0,10
85,1992,2,1,25121.73913,7
85,1992,2,0,3637.8474697,10
85,1992,0,1,12456.767641,10
85,1992,0,1,25625.089095,10
85,1992,0,0,0,11
85,1992,3,0,4543.8774056,10
85,1992,2,1,8140.5416964,11
85,1992,7,0,6863.8631504,9
85,1992,1,1,13215.224519,3
85,1992,3,0,5779.3727726,11
85,1992,0,1,36281.236636,7
85,1992,1,0,14561.685674,7
85,1992,2,0,9785.5808981,0
85,1992,0,0,0,11
85,1992,0,1,11897.362794,3
85,1992,0,0,5985.2886671,11
85,1992,2,0,0,9
85,1992,0,1,57118.781183,11
85,1992,7,0,8044.4476123,7
85,1992,0,1,20248.396294,10
85,1992,2,0,8465.4312188,11
85,1992,0,0,5886.9066287,7
85,1992,0,1,63876.254455,9
86,1992,0,0,5285.1746258,10
86,1992,2,1,23794.725588,11
86,1992,1,1,30059.14469,7
86,1992,1,1,19757.630078,10
86,1992,2,1,8236.6357805,10
86,1992,0,0,0,7
86,1992,3,1,5722.173913,9
86,1992,2,0,5523.1218817,7
86,1992,2,0,2745.5452602,11
86,1992,5,0,9437.8118318,7
86,1992,0,1,6291.8745545,10
86,1992,2,0,4118.3178902,7
86,1992,0,0,0,10
86,1992,2,1,46216.678546,10
86,1992,2,1,5725.6058446,3
86,1992,0,0,5370.9729152,7
86,1992,2,0,5541.4255167,9
86,1992,1,0,4969.4369209,7
86,1992,1,0,3775.1247327,10
86,1992,1,0,0,11
86,1992,2,0,4763.5210264,10
86,1992,2,1,18303.635068,11
86,1992,0,1,4539.3014968,10
86,1992,2,1,5719.8859587,10
87,1992,2,1,23257.056308,10
87,1992,0,0,1486.0263721,11
87,1992,4,0,41222.074127,7
87,1992,2,0,1372.7726301,9
87,1992,1,1,14108.670706,10
87,1992,3,1,7664.6471846,9
87,1992,4,0,3065.8588738,11
87,1992,0,0,0,7
87,1992,0,1,11453.499644,11
88,1992,3,1,5573.4568781,11
88,1992,1,1,12446.471846,7
88,1992,2,1,10295.794726,7
88,1992,0,0,8855.5274412,11
88,1992,0,1,21735.566643,11
88,1992,0,0,8588.9807555,7
88,1992,0,0,16473.271561,7
88,1992,4,1,5873.1789024,11
88,1992,1,0,1715.9657876,11
88,1992,2,0,19447.612259,3
88,1992,2,0,27455.452602,11
88,1992,0,1,53766.928011,11
88,1992,0,0,0,0
88,1992,2,0,1372.7726301,10
88,1992,0,1,12583.749109,11
88,1992,0,1,8511.1903065,11
88,1992,0,1,16130.078403,10
88,1992,1,1,19516.250891,3
88,1992,2,1,14185.317177,10
88,1992,2,1,8007.8403421,10
88,1992,0,1,10295.794726,10
88,1992,2,1,17159.657876,11
88,1992,2,0,14331.746258,11
88,1992,2,1,40997.854597,11
88,1992,0,1,10581.789024,7
88,1992,2,0,27455.452602,11
88,1992,0,1,16015.680684,11
88,1992,2,0,6863.8631504,11
88,1992,0,1,21351.190306,7
91,1992,0,1,125894.68995,11
91,1992,1,1,12126.158232,11
91,1992,3,0,8511.1903065,7
91,1992,0,0,6156.8852459,11
91,1992,1,1,2001.9600855,11
91,1992,2,1,28599.429793,7
91,1992,2,1,8802.9044904,11
91,1992,3,1,11943.121882,11
91,1992,1,0,5875.4668567,11
91,1992,0,1,8181.7248753,11
91,1992,1,1,6177.4768354,11
91,1992,2,0,915.18175339,11
91,1992,0,1,32809.265859,10
91,1992,0,1,6379.9607983,9
91,1992,2,0,6218.6600143,3
92,1992,2,0,11577.04918,11
92,1992,0,1,11456.931575,7
92,1992,0,1,22879.543835,11
92,1992,1,0,0,10
92,1992,1,1,12343.513899,11
92,1992,0,1,17139.066287,3
92,1992,0,0,12698.146828,9
92,1992,0,1,13041.339986,11
92,1992,0,1,32031.361368,10
92,1992,2,0,6314.7540984,7
92,1992,1,0,4887.0705631,11
92,1992,1,0,972.38061297,11
92,1992,0,0,4447.7833215,9
92,1992,2,1,7310.0142552,11
92,1992,4,0,0,9
92,1992,0,1,82481.899501,11
92,1992,0,0,27145.434783,0
92,1992,0,1,16898.831076,9
92,1992,0,0,7934.6258019,0
92,1992,1,1,28361.482537,10
93,1992,0,1,22609.565217,11
93,1992,1,1,12240.555952,7
93,1992,0,0,0,7
93,1992,0,1,5857.1632217,11
93,1992,4,0,25899.643621,7
93,1992,2,0,6561.8531718,7
93,1992,0,0,7207.0563079,7
93,1992,0,0,18491.247327,11
93,1992,0,1,35463.292944,10
93,1992,0,1,14399.240912,10
93,1992,1,1,16015.680684,10
93,1992,2,0,4118.3178902,10
93,1992,0,1,113135.91233,3
93,1992,1,1,7184.1767641,11
93,1992,0,1,11445.491803,9
93,1992,1,0,9664.3193158,10
93,1992,2,1,9254.7754811,7
93,1992,3,0,25158.346401,11
93,1992,0,0,13041.339986,3
93,1992,0,0,8788.0327869,0
93,1992,0,1,32418.025659,11
93,1992,3,1,10501.71062,11
93,1992,0,0,18514.126871,11
93,1992,3,0,12803.39273,10
93,1992,0,1,51496.133286,7
93,1992,2,1,43013.542409,10
93,1992,3,0,18990.021383,9
93,1992,0,1,21192.177477,7
93,1992,4,1,9609.4084105,11
93,1992,1,0,2168.9807555,7
93,1992,1,0,0,3
93,1992,3,0,13823.820385,11
93,1992,1,0,11252.159658,10
93,1992,4,0,18971.717748,7
93,1992,1,1,24709.907341,3
93,1992,1,0,4575.9087669,11
93,1992,0,1,22879.543835,7
93,1992,0,1,16456.111903,11
93,1992,1,0,9595.6806842,11
93,1992,0,1,20133.998574,11
93,1992,2,0,34662.508909,7
93,1992,1,0,7028.595866,7
93,1992,1,0,33475.060584,3
93,1992,5,0,13068.795438,11
93,1992,0,0,4214.4119743,3
93,1992,1,1,50055.866001,10
93,1992,1,1,21003.42124,3
93,1992,2,1,10295.794726,11
93,1992,0,1,2287.9543835,9
93,1992,0,1,7716.1261582,10
93,1992,0,0,0,7
93,1992,0,1,12431.600143,7
93,1992,1,1,29743.406985,7
93,1992,4,0,11613.65645,10
93,1992,3,1,66762.508909,11
93,1992,1,1,5948.681397,11
93,1992,2,1,43482.573058,11
93,1992,0,0,0,0
93,1992,3,0,15386.493229,3
93,1992,1,1,8007.8403421,7
93,1992,0,0,0,11
93,1992,1,1,2745.5452602,0
93,1992,1,1,2745.5452602,11
93,1992,1,0,0,3
93,1992,4,1,13384.533143,0
93,1992,2,1,68.638631504,9
93,1992,0,1,14735.570207,7
93,1992,0,1,16456.111903,0
93,1992,0,1,25510.691376,0
93,1992,0,1,25750.926586,11
93,1992,0,0,0,10
93,1992,0,1,20718.570919,11
93,1992,1,0,19447.612259,11
93,1992,0,1,6863.8631504,7
93,1992,1,1,30182.694227,7
93,1992,0,1,10066.999287,9
93,1992,0,1,7435.8517463,0
93,1992,4,0,4603.3642195,9
93,1992,2,0,68.638631504,7
93,1992,2,0,8538.6457591,11
93,1992,1,1,21735.566643,3
93,1992,0,0,5719.8859587,9
93,1992,0,0,0,9
93,1992,2,1,21831.660727,3
93,1992,0,1,31516.571632,7
93,1992,2,0,28599.429793,11
93,1992,0,1,26883.464006,7
93,1992,0,1,2974.3406985,9
93,1992,0,1,18303.635068,0
93,1992,0,1,11782.965075,11
93,1992,0,1,24526.870991,7
93,1992,2,1,12730.17819,7
93,1992,0,0,22193.15752,3
93,1992,2,0,0,10
93,1992,0,1,23350.862438,3
93,1992,4,0,2745.5452602,11
93,1992,0,1,16223.884533,11
93,1992,0,1,51496.133286,11
93,1992,1,0,18193.813257,7
93,1992,0,0,0,11
93,1992,5,0,0,0
93,1992,1,1,3770.5488239,11
93,1992,1,1,28027.441197,11
93,1992,4,0,14002.280827,9
93,1992,2,0,4804.7042053,7
93,1992,3,1,5834.2836778,7
93,1992,2,0,8923.0220955,9
93,1992,0,0,9178.1290093,9
93,1992,0,1,2287.9543835,3
93,1992,1,1,43253.777619,3
93,1992,3,1,68724.429793,9
93,1992,2,0,8511.1903065,7
93,1992,0,1,21546.810406,0
93,1992,0,0,8855.5274412,10
93,1992,5,0,16466.407698,11
93,1992,0,0,0,11
93,1992,0,1,21415.253029,7
93,1992,2,1,13155.737705,11
93,1992,2,0,51478.973628,0
93,1992,3,0,3445.6593015,0
93,1992,1,1,7550.2494654,11
93,1992,4,1,53475.213828,3
93,1992,1,0,7344.3335709,9
93,1992,1,1,32162.918746,11
93,1992,2,1,24595.509622,7
93,1992,3,0,0,9
93,1992,0,0,0,11
93,1992,0,1,63034.287242,10
93,1992,0,1,36950.463293,11
93,1992,3,1,26088.399857,7
93,1992,1,1,6330.769779,11
93,1992,1,1,6657.9472559,11
93,1992,1,0,789.3442623,11
93,1992,1,1,9151.8175339,0
93,1992,0,0,50993.927299,7
93,1992,0,1,35577.690663,7
93,1992,1,1,30729.515324,11
93,1992,1,0,44615.110478,7
93,1992,5,0,0,3
93,1992,6,0,1354.468995,3
93,1992,3,1,1212.6158232,9
93,1992,1,0,0,7
93,1992,3,0,10199.700641,9
93,1992,0,0,12478.503207,10
93,1992,0,1,27169.458304,7
93,1992,0,0,68281.71062,11
93,1992,1,1,28599.429793,11
93,1992,0,0,0,3
93,1992,3,0,25295.623664,0
93,1992,1,1,27455.452602,7
93,1992,0,0,848.83107627,3
93,1992,3,0,10982.181041,3
93,1992,0,1,9151.8175339,10
93,1992,0,1,4804.7042053,11
93,1992,0,1,11439.771917,0
93,1992,2,1,41208.346401,3
93,1992,4,0,11709.750535,10
93,1992,1,1,5605.4882395,3
93,1992,4,0,10295.794726,10
93,1992,1,0,23719.223093,7
93,1992,0,1,51478.973628,10
93,1992,2,1,54910.905203,7
93,1992,3,0,0,3
93,1992,1,0,0,7
93,1992,2,0,8465.4312188,11
93,1992,5,0,13865.003564,11
93,1992,0,1,12174.205274,7
93,1992,0,0,0,11
93,1992,4,1,12583.749109,10
93,1992,0,0,12684.419102,10
93,1992,5,0,12941.81397,0
93,1992,1,0,3770.5488239,9
93,1992,2,0,4475.2387741,3
93,1992,2,1,10295.794726,11
93,1992,2,0,8689.6507484,11
93,1992,0,1,12158.189594,3
93,1992,2,0,20591.589451,11
93,1992,4,1,21964.362081,3
93,1992,5,0,13384.533143,11
93,1992,2,0,0,11
93,1992,3,0,10657.291518,7
93,1992,2,1,28932.327156,7
93,1992,1,1,34982.822523,9
93,1992,2,0,0,10
93,1992,1,1,11873.339273,10
93,1992,4,0,37617.401996,3
93,1992,3,0,13727.726301,9
93,1992,1,0,0,7
93,1992,0,0,0,11
93,1992,0,0,8236.6357805,0
93,1992,1,1,42720.684248,10
93,1992,5,1,28256.236636,10
93,1992,1,1,78512.298646,7
93,1992,2,1,23945.730577,3
93,1992,1,0,4347.1133286,10
93,1992,2,1,13653.367783,11
93,1992,4,1,12595.188881,0
93,1992,5,1,14185.317177,3
93,1992,2,0,7577.704918,7
93,1992,2,0,23945.730577,7
93,1992,0,1,11439.771917,3
93,1992,5,0,13727.726301,7
93,1992,1,0,6321.6179615,11
93,1992,0,1,30251.332858,11
93,1992,2,0,10295.794726,3
93,1992,1,0,7207.0563079,11
93,1992,1,1,7101.8104063,10
93,1992,3,1,9838.2038489,7
93,1992,0,1,48390.23521,11
93,1992,0,1,38415.898076,7
93,1992,0,1,4347.1133286,10
93,1992,0,0,24645.844619,7
93,1992,1,1,33475.060584,0
93,1992,0,1,15777.733428,7
93,1992,0,0,5834.2836778,11
93,1992,3,1,8808.6243763,3
93,1992,1,0,1.1439771917,11
93,1992,0,1,10524.590164,3
93,1992,3,0,0,7
93,1992,3,0,6863.8631504,7
93,1992,2,0,11709.750535,11
93,1992,2,1,9151.8175339,7
93,1992,0,0,7729.8538845,10
93,1992,0,0,4269.3228795,3
93,1992,3,1,29744.550962,7
93,1992,2,1,5491.0905203,9
93,1992,2,1,22879.543835,11
93,1992,2,0,6863.8631504,7
93,1992,0,1,15786.885246,11
93,1992,4,0,28687.516037,7
93,1992,3,1,12730.17819,7
93,1992,1,1,80535.994298,7
93,1992,0,1,87858.592302,11
93,1992,1,0,6863.8631504,11
93,1992,5,0,10199.700641,3
93,1992,0,1,14485.039202,11
93,1992,2,0,411.83178902,7
93,1992,2,0,4118.3178902,3
93,1992,1,0,5491.0905203,9
93,1992,0,1,24709.907341,7
93,1992,1,1,14299.714897,7
93,1992,0,0,7550.2494654,3
93,1992,0,1,12431.600143,7
93,1992,0,1,23841.628653,7
93,1992,3,0,44436.650036,3
93,1992,4,0,3792.2843906,10
93,1992,0,1,8903.5744833,7
93,1992,2,0,4232.7156094,3
93,1992,2,1,343.19315752,9
93,1992,0,0,49305.416964,7
93,1992,4,0,9151.8175339,7
93,1992,0,0,0,9
93,1992,0,0,0,7
93,1992,3,0,0,0
93,1992,4,0,10295.794726,3
93,1992,0,0,0,7
93,1992,1,1,6063.0791162,3
93,1992,2,1,38437.633642,11
93,1992,0,0,67395.128297,7
93,1992,3,0,9609.4084105,11
93,1992,0,1,19447.612259,11
93,1992,5,1,16466.407698,11
93,1992,2,0,2059.1589451,10
93,1992,2,1,14871.703493,7
93,1992,0,1,7584.5687812,11
93,1992,3,0,231489.50463,3
93,1992,1,0,158234.92516,10
93,1992,0,1,9986.9208838,11
93,1992,4,0,44885.089095,11
93,1992,1,1,14720.698503,11
93,1992,3,1,3431.9315752,3
93,1992,4,0,11448.923735,7
93,1992,0,1,137565.54526,11
93,1992,0,1,31495.980043,11
93,1992,2,0,2951.4611547,10
93,1992,0,0,0,9
93,1992,2,0,0,7
93,1992,2,1,14871.703493,7
93,1992,0,0,0,11
93,1992,2,0,13091.674982,11
93,1992,3,1,9266.215253,9
93,1992,0,1,62918.745545,11
93,1992,1,1,34982.822523,11
93,1992,6,0,7522.7940128,10
93,1992,3,1,50334.996436,9
93,1992,0,0,0,7
93,1992,1,0,9449.2516037,9
93,1992,2,0,4283.0506058,7
93,1992,1,1,6959.9572345,7
93,1992,3,0,75200.484676,3
93,1992,1,0,2516.7498218,11
93,1992,2,1,10962.733428,9
93,1992,2,1,34662.508909,7
93,1992,0,0,0,7
93,1992,5,0,114.39771917,3
93,1992,0,1,12583.749109,11
93,1992,3,1,7435.8517463,3
93,1992,0,1,10050.983607,7
93,1992,4,0,0,11
93,1992,0,1,47515.092659,7
93,1992,0,1,24526.870991,9
93,1992,0,1,7733.2858161,11
93,1992,2,0,24595.509622,7
93,1992,2,0,2287.9543835,10
93,1992,1,1,20502.35923,3
93,1992,1,1,9823.3321454,11
93,1992,2,1,10648.139701,11
93,1992,0,0,0,9
93,1992,1,1,16202.148967,3
93,1992,3,0,75200.484676,3
93,1992,0,1,37751.247327,10
93,1992,0,0,0,3
93,1992,0,0,0,7
93,1992,1,1,8848.663578,3
93,1992,2,1,21163.578047,11
93,1992,0,1,26594.037776,11
93,1992,4,0,4575.9087669,9
93,1992,0,0,8511.1903065,7
93,1992,1,0,6291.8745545,11
93,1992,0,1,28828.225232,11
93,1992,2,1,16140.374198,7
93,1992,2,0,10062.423378,7
93,1992,3,0,6863.8631504,10
93,1992,1,1,6406.2722737,11
93,1992,0,1,14871.703493,9
93,1992,0,1,12606.628653,11
93,1992,0,0,14485.039202,11
93,1992,2,0,34172.886671,10
93,1992,2,1,12011.760513,11
93,1992,0,0,44615.110478,11
93,1992,1,1,13727.726301,9
93,1992,3,1,12606.628653,7
93,1992,0,1,5719.8859587,7
93,1992,2,1,12812.544547,10
93,1992,1,1,30807.305773,0
93,1992,3,0,8579.828938,7
93,1992,5,1,10002.936565,3
93,1992,2,0,8511.1903065,10
93,1992,2,1,10272.915182,7
93,1992,2,1,2287.9543835,0
93,1992,0,0,8903.5744833,10
93,1992,0,1,23190.705631,7
93,1992,2,1,12011.760513,7
93,1992,4,0,11641.111903,9
93,1992,1,0,22879.543835,7
93,1992,0,0,0,9
93,1992,1,1,22879.543835,7
93,1992,0,1,3036.1154669,10
93,1992,0,1,10295.794726,7
93,1992,2,1,14379.7933,7
93,1992,0,0,16497.295082,7
93,1992,2,0,3033.8275125,10
93,1992,1,0,9827.9080542,7
93,1992,3,1,17159.657876,3
93,1992,0,1,26128.439059,11
93,1992,1,1,7092.6585887,11
93,1992,3,0,8236.6357805,7
93,1992,4,1,10295.794726,7
93,1992,2,1,12565.445474,3
93,1992,0,0,4324.2337847,11
93,1992,2,0,16015.680684,0
93,1992,1,0,0,7
93,1992,0,1,20591.589451,10
93,1992,2,1,17159.657876,3
93,1992,1,1,17538.314326,10
93,1992,0,0,0,10
93,1992,0,1,22609.565217,0
93,1992,3,1,10707.626515,3
93,1992,1,0,0,7
93,1992,0,0,0,7
93,1992,0,0,0,10
93,1992,0,1,5719.8859587,9
93,1992,0,1,20305.595153,7
93,1992,0,1,28027.441197,9
93,1992,2,1,10822.024234,7
93,1992,4,1,21964.362081,7
93,1992,0,1,9601.4005702,3
93,1992,0,0,17159.657876,9
93,1992,1,0,8236.6357805,11
93,1992,2,0,2100.342124,7
93,1992,2,0,0,7
93,1992,0,0,8262.9472559,7
93,1992,0,1,82969.233785,10
93,1992,4,1,14414.112616,7
93,1992,1,1,20502.35923,11
93,1992,0,1,19447.612259,0
94,1992,1,0,8007.8403421,7
94,1992,1,0,132131.6536,7
94,1992,0,0,1637.0313614,9
94,1992,1,0,16839.344262,10
94,1992,1,1,14986.101212,11
94,1992,0,0,8044.4476123,11
94,1992,1,0,12715.306486,10
94,1992,0,0,13329.622238,3
94,1992,0,1,23680.327869,3
94,1992,2,1,73449.055595,11
94,1992,4,0,12651.243763,3
94,1992,2,1,31380.438346,9
94,1992,1,0,12028.920171,7
94,1992,0,1,45927.252316,10
94,1992,2,1,83298.699216,7
94,1992,4,0,10250.035638,11
94,1992,1,0,1047.8831076,11
94,1992,2,1,14432.416251,11
94,1992,0,1,3546.3292944,10
94,1992,0,1,33184.490378,7
94,1992,0,0,1047.8831076,9
95,1992,0,1,20772.337847,10
95,1992,0,1,138375.48111,10
95,1992,2,1,17765.965788,11
95,1992,1,0,7550.2494654,7
95,1992,2,1,40208.510335,7
95,1992,0,0,27788.349964,7
95,1992,1,0,7264.2551675,11
95,1992,0,1,17159.657876,11
95,1992,1,0,823.66357805,7
95,1992,0,1,35577.690663,11
95,1992,1,0,2059.1589451,3
11,1993,0,0,5553.633218,11
11,1993,0,1,12196.889273,10
11,1993,0,1,14945.937716,3
11,1993,0,1,18907.899654,10
11,1993,3,0,8010.5605536,9
11,1993,0,1,8885.8131488,7
11,1993,1,0,5214.8615917,9
11,1993,0,0,8432.6366782,0
11,1993,1,0,6184.5259516,9
11,1993,2,1,8377.100346,9
11,1993,0,0,596.46020761,10
11,1993,0,0,27310.546713,0
11,1993,0,1,12196.889273,11
12,1993,4,0,7941.6955017,11
12,1993,2,0,7330.7958478,11
12,1993,4,0,8157.1764706,10
12,1993,0,1,30544.982699,9
12,1993,2,1,15785.647059,10
12,1993,0,1,18425.844291,10
12,1993,3,1,16660.899654,9
12,1993,2,1,16660.899654,11
12,1993,0,1,19993.079585,11
13,1993,0,1,9441.1764706,10
13,1993,0,0,17737.193772,3
13,1993,2,1,11995.847751,10
13,1993,1,1,7284.1453287,11
13,1993,0,0,12744.477509,10
14,1993,4,1,13328.719723,10
14,1993,3,1,15998.906574,7
14,1993,2,1,9698.8650519,11
14,1993,3,0,8370.4359862,10
14,1993,2,0,6902.0553633,7
14,1993,0,1,14658.259516,9
14,1993,4,1,1555.017301,9
14,1993,1,0,5944.6089965,11
14,1993,3,0,0,7
14,1993,2,0,2665.7439446,7
14,1993,1,0,10787.377163,10
14,1993,0,1,15567.944637,9
14,1993,3,1,4442.9065744,11
14,1993,1,0,6997.5778547,7
14,1993,0,1,26102.076125,11
14,1993,3,0,8303.7923875,10
14,1993,1,0,7017.5709343,11
14,1993,4,0,9441.1764706,11
14,1993,1,0,0,7
14,1993,1,0,3401.0449827,11
14,1993,1,0,7197.5086505,9
14,1993,1,0,5977.9307958,11
14,1993,1,0,16283.252595,10
14,1993,2,0,3332.1799308,7
14,1993,3,0,6664.3598616,9
14,1993,0,0,45095.50173,11
14,1993,2,0,7317.467128,9
14,1993,0,0,7147.5259516,11
14,1993,0,0,42207.612457,0
14,1993,1,0,5331.4878893,11
14,1993,1,1,38161.235294,11
14,1993,0,1,12773.356401,7
14,1993,2,0,5553.633218,10
14,1993,2,0,6291.1557093,10
14,1993,0,0,5664.7058824,7
14,1993,0,0,0,11
14,1993,4,0,15022.577855,7
14,1993,2,1,19437.716263,7
14,1993,1,0,28414.608997,10
14,1993,4,0,8441.5224913,7
14,1993,0,1,9996.5397924,11
14,1993,2,1,29678.615917,11
14,1993,0,0,4291.8477509,9
14,1993,0,0,7219.7231834,9
14,1993,1,0,5944.6089965,7
14,1993,0,1,23325.259516,11
14,1993,3,0,7997.2318339,7
14,1993,3,0,7717.3287197,10
14,1993,2,0,7650.6851211,10
14,1993,0,0,4051.9307958,3
14,1993,4,0,8423.7508651,10
14,1993,1,0,1995.9757785,10
14,1993,2,0,8368.2145329,11
14,1993,1,0,1999.3079585,9
14,1993,0,1,7886.1591696,11
14,1993,0,1,72674.844291,3
14,1993,0,0,6107.8858131,0
14,1993,0,0,11695.951557,11
14,1993,0,1,92856.747405,7
14,1993,2,0,7384.1107266,10
14,1993,0,1,49271.83391,11
14,1993,2,1,10996.193772,11
14,1993,0,0,0,11
14,1993,0,1,24158.304498,7
14,1993,3,0,15550.17301,11
14,1993,2,0,7117.5363322,11
14,1993,3,0,15492.415225,7
14,1993,2,0,3865.3287197,11
14,1993,4,0,7161.9653979,10
14,1993,2,0,7717.3287197,11
14,1993,0,1,50331.467128,10
14,1993,0,0,3732.0415225,9
14,1993,0,1,6699.9031142,9
14,1993,0,0,5722.4636678,7
14,1993,0,0,4118.5743945,11
14,1993,1,1,63344.740484,3
14,1993,0,1,19104.49827,11
14,1993,0,1,17660.553633,7
15,1993,1,0,7887.2698962,11
15,1993,1,1,61653.103806,9
15,1993,9,0,13888.525952,11
15,1993,2,1,7461.8615917,7
15,1993,3,1,8910.2491349,9
15,1993,3,0,7606.2560554,7
15,1993,3,0,7998.3425606,9
15,1993,0,1,13796.33564,0
15,1993,4,0,7344.1245675,3
15,1993,3,1,9996.5397924,9
15,1993,0,1,29302.079585,9
15,1993,0,0,5971.266436,7
15,1993,2,0,5000.4913495,10
15,1993,0,1,14572.733564,7
15,1993,0,0,7219.7231834,9
15,1993,2,1,8943.5709343,10
15,1993,2,0,5331.4878893,7
15,1993,0,0,14405.013841,10
15,1993,2,0,13043.262976,7
15,1993,0,1,17591.688581,9
15,1993,1,1,28212.456747,10
15,1993,2,1,13773.010381,11
15,1993,0,0,44429.065744,10
15,1993,1,1,31977.820069,10
15,1993,1,1,61653.103806,3
15,1993,1,1,15838.961938,3
15,1993,4,0,12512.33564,11
16,1993,0,1,17228.480969,11
16,1993,0,0,11107.266436,10
16,1993,4,0,2735.7197232,7
16,1993,0,1,16883.044983,11
16,1993,3,0,9769.9515571,9
16,1993,3,1,12662.283737,11
16,1993,0,1,15550.17301,11
16,1993,1,1,23103.114187,7
16,1993,0,1,8785.8477509,3
16,1993,4,1,570.91349481,11
16,1993,3,0,9892.1314879,7
16,1993,0,1,8760.3010381,7
16,1993,0,1,16988.564014,11
16,1993,0,1,33321.799308,11
21,1993,3,0,9716.6366782,11
21,1993,1,0,2865.6747405,10
21,1993,2,0,1599.4463668,11
21,1993,2,0,6664.3598616,7
21,1993,3,0,11102.823529,11
21,1993,2,1,12662.283737,9
21,1993,3,0,4478.449827,7
21,1993,2,0,5664.7058824,10
21,1993,0,1,1332.8719723,7
21,1993,1,1,20477.356401,3
21,1993,3,0,6331.1418685,11
21,1993,0,1,32388.788927,11
21,1993,1,0,6293.3771626,7
21,1993,0,1,666.43598616,11
21,1993,1,0,6237.8408304,9
21,1993,0,0,29828.564014,11
21,1993,2,0,7640.6885813,11
21,1993,1,0,30677.15917,9
21,1993,0,1,33446.200692,11
21,1993,0,1,47028.16609,9
21,1993,3,0,9256.7958478,7
21,1993,1,0,1332.8719723,9
21,1993,0,1,13258.743945,11
21,1993,6,0,666.43598616,9
21,1993,2,0,6664.3598616,9
21,1993,0,1,15516.851211,10
21,1993,1,0,3998.615917,7
21,1993,3,0,3598.7543253,11
21,1993,5,0,17638.3391,7
21,1993,0,0,1945.9930796,9
21,1993,2,1,37986.851211,11
21,1993,0,0,3332.1799308,9
21,1993,1,0,1777.1626298,10
21,1993,0,0,8359.3287197,11
21,1993,0,1,22225.640138,11
21,1993,2,0,11849.231834,7
21,1993,0,1,14945.937716,9
21,1993,1,1,6220.0692042,7
21,1993,0,0,12449.024221,11
21,1993,0,0,16438.754325,7
21,1993,6,1,7191.9550173,11
21,1993,1,1,12766.692042,7
21,1993,1,1,19995.301038,10
21,1993,1,0,15191.408304,10
21,1993,0,1,7775.0865052,9
21,1993,1,1,17529.487889,11
21,1993,1,0,11578.214533,7
21,1993,0,1,29586.425606,7
21,1993,1,1,4058.5951557,11
21,1993,3,0,1099.6193772,11
21,1993,3,0,9612.2283737,7
21,1993,1,0,5038.2560554,9
21,1993,2,0,3865.3287197,10
21,1993,2,0,4051.9307958,9
21,1993,0,0,7330.7958478,11
21,1993,0,1,30039.602076,10
21,1993,0,0,11516.013841,0
21,1993,3,0,5331.4878893,7
21,1993,2,0,14466.103806,10
21,1993,4,1,21103.806228,11
21,1993,0,0,27990.311419,10
21,1993,1,0,2865.6747405,7
21,1993,3,0,2265.8823529,9
21,1993,2,1,23769.550173,11
21,1993,0,1,33321.799308,11
21,1993,0,0,9330.1038062,7
21,1993,3,0,13934.065744,11
21,1993,2,0,3998.615917,3
21,1993,1,0,5331.4878893,7
21,1993,0,0,1684.9723183,11
21,1993,0,0,6297.8200692,7
21,1993,4,0,7886.1591696,3
21,1993,0,1,13328.719723,11
21,1993,0,1,52253.024221,11
21,1993,1,0,4998.2698962,10
21,1993,2,0,6664.3598616,10
21,1993,1,1,4398.4775087,11
21,1993,0,1,25668.892734,10
21,1993,3,0,5011.5986159,10
21,1993,1,0,6237.8408304,9
21,1993,2,1,12251.314879,9
21,1993,1,1,5053.8062284,11
21,1993,0,1,35857.588235,7
21,1993,0,1,47028.16609,7
21,1993,0,1,47028.16609,7
21,1993,1,1,25199.055363,10
21,1993,2,0,7677.3425606,7
21,1993,0,1,41356.795848,11
21,1993,3,0,7775.0865052,7
21,1993,2,0,7219.7231834,11
21,1993,0,0,6913.1626298,9
21,1993,0,1,35765.397924,11
21,1993,0,0,6930.9342561,9
21,1993,1,0,6131.2110727,11
21,1993,1,1,22258.961938,11
21,1993,0,1,54425.605536,11
21,1993,9,0,666.43598616,10
21,1993,3,0,7438.5363322,0
21,1993,0,0,5553.633218,7
21,1993,0,0,10609.6609,11
21,1993,3,0,757.51557093,3
21,1993,1,0,5651.3771626,10
21,1993,0,0,18924.560554,9
21,1993,2,0,13022.15917,11
21,1993,0,0,6757.6608997,7
21,1993,3,0,9937.6712803,7
21,1993,2,1,36225.238754,9
21,1993,1,1,27180.591696,0
21,1993,2,1,3498.7889273,11
21,1993,0,1,21103.806228,3
21,1993,2,0,0,7
21,1993,3,0,3700.9411765,7
21,1993,0,0,8385.9861592,11
21,1993,1,0,8497.0588235,11
21,1993,0,0,669.76816609,9
21,1993,0,0,13328.719723,10
21,1993,2,1,23325.259516,11
